id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
4401,Emiliano Martinez,36,3143,0,0,0,0.139864996,0,2,7,0,GK,Aston Villa,0,0,5.826399107,5.686534109
5050,Clement Lenglet,26,2039,0,0.96075201,2,0.707438268,13,6,3,0,D S,Tottenham,0,0.96075201,8.319994319,8.151936293
5061,Kepa,29,2567,0,0,0,0,0,0,1,0,GK,Chelsea,0,0,4.0268005,4.0268005
5247,Naby Keita,8,290,0,0.431854988,0,0.730912998,10,8,1,0,M S,Liverpool,0,0.431854988,1.484838024,0.373782806
5248,Marcel Sabitzer,11,635,0,0.697950486,1,1.364116512,11,10,1,0,M S,Manchester United,0,0.697950486,4.193243403,3.063330494
5360,Weston McKennie,19,1450,0,0.590064475,1,0.705470666,13,13,7,0,M S,Leeds,0,0.590064475,2.81411708,1.993330814
5545,Wilfred Ndidi,27,1691,0,0.151561598,0,0.053079701,7,3,4,0,D M S,Leicester,0,0.151561598,2.460558785,2.331264718
5549,Luka Milivojevic,18,489,0,0.24163503,0,0.151348798,7,2,2,0,M S,Crystal Palace,0,0.24163503,0.940002624,0.796458878
5552,Nick Pope,37,3261,0,0,0,0.017421899,0,1,3,1,GK,Newcastle United,0,0,6.256090926,6.238660859
5584,Aaron Wan-Bissaka,19,1436,0,1.171316799,0,1.153474661,10,15,2,0,D S,Manchester United,0,1.171316799,7.755331263,6.901223902
5603,Aaron Ramsdale,38,3420,0,0,0,0,0,0,1,0,GK,Arsenal,0,0,5.103533525,5.103533525
5609,Yves Bissouma,23,988,0,0.129459635,0,0.440051438,6,8,6,0,M S,Tottenham,0,0.129459635,4.439508567,4.140980341
5646,Cafú,1,3,0,0,0,0,0,0,0,0,S,Nottingham Forest,0,0,0,0
5712,Diego Carlos,3,203,0,0.739179784,0,0.034558497,4,1,0,0,D S,Aston Villa,0,0.739179784,0.340903705,0.323349905
5789,Boubacar Kamara,24,1790,0,0.08354028,1,0.693299116,4,7,4,0,M S,Aston Villa,0,0.08354028,4.049316678,3.758611303
5989,Moussa Niakhate,14,1170,0,1.253599127,0,0.069723003,6,1,1,0,D,Nottingham Forest,0,1.253599127,1.220473725,1.220473725
6027,Jairo Riedewald,6,50,0,0.053897131,0,0,1,0,0,0,S,Crystal Palace,0,0.053897131,0.054940701,0.054940701
6030,Zanka,18,1082,0,0.401946981,0,0.239382386,5,3,2,0,D S,Brentford,0,0.401946981,2.812157953,2.583403604
6042,Jan Bednarek,23,1772,0,0.344223959,0,0.147296797,8,3,5,0,D S,"Aston Villa,Southampton",0,0.344223959,1.483535659,1.470785258
6047,Shane Duffy,5,16,0,0.022374259,0,0,1,0,0,0,S,Fulham,0,0.022374259,0,0
6054,Ederson,35,3150,0,0,1,0.285564989,0,1,3,0,GK,Manchester City,0,0,10.67181146,10.67181146
6080,Victor Lindelöf,20,1350,0,0.232351597,0,0.084668554,3,3,1,0,D S,Manchester United,0,0.232351597,7.236471672,7.146713149
6083,Ludwig Augustinsson,3,74,0,0.073034503,0,0,2,0,1,0,D S,Aston Villa,0,0.073034503,0.080466799,0.0261833
6147,Denis Zakaria,7,417,0,0.239911005,0,0.0211979,2,1,0,0,M S,Chelsea,0,0.239911005,1.315078985,1.053971078
6163,Nélson Semedo,36,2646,0,0.785526866,1,0.653034622,9,11,11,1,D S,Wolverhampton Wanderers,0,0.785526866,3.586114762,2.266569279
6249,Davinson Sánchez,18,845,0,0.304233282,0,0.140836462,6,2,1,0,D S,Tottenham,0,0.304233282,2.792352723,2.643001277
6273,Robin Koch,36,3186,0,1.059426174,0,0.272085475,17,6,7,0,D M,Leeds,0,1.059426174,4.464030422,3.880117463
6310,Boubakary Soumare,26,1640,0,0.020657299,0,0.285427565,1,11,9,0,M S,Leicester,0,0.020657299,3.210264627,3.005944019
6326,Ibrahima Konaté,18,1545,0,1.561023288,0,0.26672855,11,1,5,0,D S,Liverpool,0,1.561023288,4.783836134,4.113892235
6329,Harry Souttar,12,991,0,1.305280991,1,0.1511545,8,3,2,0,D S,Leicester,0,1.305280991,2.286660504,2.094973493
6382,Pedro Neto,18,993,0,1.10677046,0,2.707404027,17,20,1,0,D F M S,Wolverhampton Wanderers,0,1.10677046,4.889893072,2.710134506
6424,Ben Johnson,17,845,0,0.083825074,0,0.236827992,2,3,0,0,D S,West Ham,0,0.083825074,2.51894284,2.198288674
6490,Manuel Akanji,29,2272,0,1.069366092,1,0.280844174,15,7,2,0,D S,Manchester City,0,1.069366092,12.94707053,12.82484553
6532,Martin Dubravka,2,157,0,0,0,0,0,0,0,0,GK S,Newcastle United,0,0,0.642907023,0.642907023
6615,Trevoh Chalobah,25,1598,0,0.794922359,0,0.199771475,9,4,4,0,D S,Chelsea,0,0.794922359,7.102057852,7.018729009
6656,Sergio Gómez,12,326,0,0.313859897,1,0.445868025,7,5,0,0,M S,Manchester City,0,0.313859897,2.065932214,1.648853295
6736,Ibrahima Diallo,18,821,0,0.137851697,0,0.103851002,6,4,4,0,M S,Southampton,0,0.137851697,1.528921206,1.364275191
6820,David Brooks,6,166,0,0.244563912,0,0.181990132,5,2,1,0,M S,Bournemouth,0,0.244563912,0.524076473,0.213392667
6840,Neeskens Kebano,17,770,0,0.755216789,3,1.572447729,9,13,0,0,M S,Fulham,0,0.755216789,2.504967578,0.715398207
6850,Willy Boly,11,687,0,0.069990182,1,0.117637999,2,1,2,0,D S,Nottingham Forest,0,0.069990182,0.636554889,0.636554889
6856,Rúben Vinagre,2,13,0,0,0,0,0,0,0,0,S,Everton,0,0,0,0
6880,Edouard Mendy,10,853,0,0,0,0,0,0,1,0,GK S,Chelsea,0,0,1.135549249,1.135549249
6891,Ryan Fredericks,12,524,0,0,0,0.099085703,0,1,1,0,D S,Bournemouth,0,0,0.632564288,0.533478286
6923,Mohammed Salisu,22,1973,0,1.605819831,1,0.611573909,19,7,5,0,D S,Southampton,0,1.605819831,5.882307863,5.379752597
6937,Georginio Rutter,11,238,0,0.249450978,1,0.419255316,4,5,0,0,F S,Leeds,0,0.249450978,0.477778897,0
6962,Robin Olsen,4,277,0,0,0,0,0,0,0,0,GK S,Aston Villa,0,0,0.029771799,0.029771799
6986,Hamed Junior Traore,7,435,0,0.73547948,0,0.84397972,6,14,0,0,M S,Bournemouth,0,0.73547948,2.773536835,1.673521632
7052,Wout Weghorst,17,798,0,2.221340403,1,1.128607239,14,14,1,0,F M S,Manchester United,0,2.221340403,4.879476927,2.340124439
7069,Saman Ghoddos,15,93,0,0.055491,0,0.264437981,1,4,0,0,S,Brentford,0,0.055491,0.963206485,0.929536263
7134,Marc Cucurella,24,1682,0,0.3548602,2,1.018142695,7,11,4,0,D M S,Chelsea,0,0.3548602,7.764406883,7.255774775
7218,Cristian Romero,27,2367,0,0.8596633,1,0.888403658,11,8,9,1,D S,Tottenham,0,0.8596633,11.60316402,11.20272942
7230,Emile Smith-Rowe,12,132,0,0.329483707,2,1.042964969,4,6,0,0,S,Arsenal,0,0.329483707,0.767895713,0.170241807
7235,Jason Steele,15,1350,0,0,1,0.188815996,0,1,1,0,GK,Brighton,0,0,2.5362304,2.347414404
7236,Leander Dendoncker,24,888,0,0.586190419,0,0.665088292,5,7,0,0,M S,"Aston Villa,Wolverhampton Wanderers",0,0.586190419,3.378464751,2.797117682
7239,Conor Coventry,1,1,0,0,0,0,0,0,0,0,S,West Ham,0,0,0,0
7280,Yan Valery,1,48,0,0,0,0,0,0,0,0,D,Southampton,0,0,0,0
7282,Giulian Biancone,2,13,0,0,0,0,0,0,0,0,S,Nottingham Forest,0,0,0.068617404,0.068617404
7332,Max Kilman,37,3310,0,1.487182369,0,0.192339158,14,4,3,0,D,Wolverhampton Wanderers,0,1.487182369,5.128341625,4.978544025
7338,Bryan Gil Salvatierra,4,148,0,0.072465599,1,0.273479596,2,2,1,0,F M S,Tottenham,0,0.072465599,0.900436997,0.554491997
7352,Tyler Adams,24,2159,0,0.0683435,0,1.370405713,4,24,4,1,M,Leeds,0,0.0683435,6.953552976,5.695524869
7366,Maximilian Wöber,16,1263,0,0.464545957,0,0.742159579,9,6,3,0,D S,Leeds,0,0.464545957,2.019608302,1.427522011
7384,Chris Mepham,26,2197,0,0.501020743,0,0.200029704,8,4,7,0,D S,Bournemouth,0,0.501020743,1.917236513,1.744029907
7438,James Garner,16,777,0,0.828309344,1,0.445081692,9,7,3,0,D M S,Everton,0,0.828309344,1.719324742,0.906128855
7582,Mark Travers,12,1030,0,0,0,0,0,0,0,0,GK S,Bournemouth,0,0,0.755774349,0.755774349
7689,Ben Godfrey,13,799,0,0.715948097,1,0.148697302,6,3,2,0,D S,Everton,0,0.715948097,0.3837642,0.124217395
7691,Jamal Lewis,2,4,0,0,0,0,0,0,0,0,S,Newcastle United,0,0,0,0
7699,Adam Webster,27,2000,0,1.534002703,0,0.518948218,18,6,2,0,D S,Brighton,0,1.534002703,9.715096818,9.189998405
7701,Moussa Djenepo,16,695,0,0.243377797,2,0.562239673,3,9,1,0,D M S,Southampton,0,0.243377797,1.89186706,1.255583115
7702,Dean Henderson,18,1620,0,0,0,0,0,0,2,0,GK,Nottingham Forest,0,0,1.231667213,1.231667213
7726,Ezri Konsa Ngoyo,38,3325,0,0.806101399,0,1.45130429,8,8,6,0,D S,Aston Villa,0,0.806101399,10.92092333,10.34645893
7753,James Justin,14,1257,0,0.144847002,0,0.305656603,5,7,0,0,D,Leicester,0,0.144847002,3.272742864,2.889558166
7823,Jack Stacey,10,288,0,0.046877,0,0,1,0,2,0,D S,Bournemouth,0,0.046877,0.193765,0.146887999
7891,Renan Lodi,28,2236,0,0.751506221,1,1.318730405,15,13,7,0,D M S,Nottingham Forest,0,0.751506221,2.764841167,1.810852846
7904,Caoimhin Kelleher,1,90,0,0,0,0,0,0,0,0,GK,Liverpool,0,0,0,0
7921,Felipe,16,1427,0,1.246483264,1,1.502428018,13,7,4,0,D S,Nottingham Forest,0,1.246483264,2.322425527,2.181839203
7931,Takehiro Tomiyasu,21,632,0,0.144634603,1,0.600876611,3,4,2,0,D S,Arsenal,0,0.144634603,2.292558499,2.119889706
7988,Billy Gilmour,14,515,0,0.364432067,1,0.361798897,6,2,1,0,M S,Brighton,0,0.364432067,4.023554973,3.337106023
8089,Kieran Tierney,27,733,0,0.303846973,1,0.2897521,7,4,0,0,D S,Arsenal,0,0.303846973,3.404172113,2.852970909
8090,Lloyd Kelly,23,2044,0,0.122739102,2,0.39408009,3,7,3,0,D,Bournemouth,0,0.122739102,2.421963884,2.336171579
8119,Boubacar Traore,10,399,0,0.0458009,1,0.332991987,3,1,2,0,M S,Wolverhampton Wanderers,0,0.0458009,1.037588693,0.671033684
8214,Tyrick Mitchell,36,2903,0,0.89621862,2,1.5452212,6,15,5,1,D S,Crystal Palace,0,0.89621862,8.260199623,6.364653392
8222,Japhet Tanganga,4,153,0,0,0,0,0,0,0,0,D S,Tottenham,0,0,0.0585755,0.0585755
8226,Tariq Lamptey,20,414,0,0.208495501,0,0.196183296,5,4,1,0,D S,Brighton,0,0.208495501,2.681790922,2.470061105
8228,Nathaniel Phillips,2,67,0,0.031389199,0,0,1,0,0,0,D S,Liverpool,0,0.031389199,0.385634989,0.385634989
8430,Chris Richards,9,432,0,0.692285128,0,0.45222199,4,1,0,0,D S,Crystal Palace,0,0.692285128,0.334728189,0.334728189
8458,Harvey White,1,3,0,0,0,0,0,0,0,0,S,Tottenham,0,0,0,0
8497,Cole Palmer,14,336,0,0.913382014,1,0.633636924,11,5,1,0,F M S,Manchester City,0,0.913382014,2.081893088,0.817589622
8562,Luke Thomas,17,1064,0,0.082599131,0,0.599913536,3,4,3,0,D S,Leicester,0,0.082599131,3.165864274,2.783756129
8635,Sven Botman,36,3141,0,2.445929459,0,0.937849756,22,9,2,0,D S,Newcastle United,0,2.445929459,6.93428999,6.855845636
8666,Cheick Oumar Doucoure,34,2825,0,0.997593352,3,2.030144081,36,26,8,1,M,Crystal Palace,0,0.997593352,8.899869499,7.775504394
8704,Marek Rodák,2,180,0,0,0,0,0,0,0,0,GK,Fulham,0,0,0,0
8715,Illan Meslier,34,3060,0,0.057188101,0,0,1,0,3,0,GK,Leeds,0,0.057188101,1.499419294,1.499419294
8719,Kalvin Phillips,12,275,0,0.244490776,0,0.136385791,6,3,1,0,M S,Manchester City,0,0.244490776,1.348262427,1.116277758
8786,Stefan Ortega Moreno,3,270,0,0,0,0,0,0,0,0,GK,Manchester City,0,0,0.42193374,0.42193374
8812,Sasa Kalajdzic,1,48,0,0.519478023,0,0,1,0,0,0,F,Wolverhampton Wanderers,0,0.519478023,0,0
8821,Donny van de Beek,7,157,0,0.080368698,0,0.128837699,2,3,0,0,M S,Manchester United,0,0.080368698,1.023649286,0.87484809
8852,Konstantinos Tsimikas,20,754,0,0.608390899,4,1.397650942,7,18,3,0,D S,Liverpool,0,0.608390899,3.379533653,2.68155945
8859,Mikkel Damsgaard,26,963,0,2.660358265,0,1.743613136,12,11,4,0,F M S,Brentford,0,2.660358265,5.637671134,2.283551481
8864,Matthew Cash,26,1822,0,0.166670701,1,0.467599396,7,8,4,0,D M S,Aston Villa,0,0.166670701,5.986693885,5.530507997
8940,Antonee Robinson,35,3088,0,0.0579267,1,1.023591615,3,21,8,0,D,Fulham,0,0.0579267,8.392814401,7.635323019
8942,Aaron Hickey,26,1958,0,0.316712931,1,0.62212269,11,6,7,0,D S,Brentford,0,0.316712931,2.549896831,2.000802074
8961,Rúben Dias,26,2006,0,1.935591,0,0.394247569,10,3,3,0,D S,Manchester City,0,1.935591,12.85246407,12.4929741
8965,Vladimir Coufal,27,2148,0,0.180639748,1,2.275553599,6,25,5,0,D S,West Ham,0,0.180639748,4.774060698,3.437881496
8992,Hakim Ziyech,18,630,0,0.591385936,3,2.549111461,16,14,1,0,D F M S,Chelsea,0,0.591385936,3.101729601,1.54645397
9021,Pape Sarr,11,200,0,0.0562563,1,0.566041697,2,2,1,0,M S,Tottenham,0,0.0562563,1.861206699,1.253950005
9098,Robert Sánchez,23,2070,0,0,0,0,0,0,2,0,GK,Brighton,0,0,2.587134574,2.587134574
9154,Elliot Anderson,22,353,0,1.129236441,1,1.560494492,11,9,0,0,M S,Newcastle United,0,1.129236441,3.589391114,1.599792626
9156,Kevin Schade,18,720,0,1.383491989,1,1.554251406,12,8,2,0,F S,Brentford,0,1.383491989,3.833646836,1.175723542
9274,Naouirou Ahamada,8,73,0,0.182050398,0,0.091686402,3,2,1,0,S,Crystal Palace,0,0.182050398,0.2159352,0.0250358
9324,Facundo Pellistri,4,48,0,0,0,0,0,0,0,0,S,Manchester United,0,0,0.557736307,0.557736307
9339,Joe Gelhardt,15,177,0,0.982833812,2,0.731904,10,2,1,0,F S,Leeds,0,0.982833812,1.789613791,0.891036903
9356,Carney Chukwuemeka,14,323,0,0.28078446,0,0.517974321,5,8,0,0,M S,Chelsea,0,0.28078446,2.449382365,1.887391668
9470,Isaac Price,1,30,0,0,0,0.0322886,0,1,1,0,S,Everton,0,0,0.0322886,0
9499,Cody Drameh,1,74,0,0,0,0,0,0,0,0,D,Leeds,0,0,0.134599,0.134599
9512,Valentino Livramento,2,19,0,0,0,0,0,0,0,0,S,Southampton,0,0,0,0
9524,Anthony Elanga,16,408,0,1.208862398,1,1.143632993,10,6,0,0,M S,Manchester United,0,1.208862398,3.724183831,1.801778222
9552,Tyrese Francois,1,1,0,0,0,0,0,0,0,0,S,Fulham,0,0,0,0
9676,David Raya,38,3420,0,0.103917003,0,0.158175401,1,2,1,0,GK,Brentford,0,0.103917003,2.429192344,2.271016957
9677,Kristoffer Ajer,9,781,0,0.0230815,0,0.016511399,1,1,0,0,D,Brentford,0,0.0230815,1.5337862,1.5337862
9679,Rico Henry,37,3260,0,1.945255502,2,3.062078722,22,23,4,0,D,Brentford,0,1.945255502,9.578056742,5.399344061
9681,Frank Onyeka,21,823,0,1.300419533,2,0.90036411,9,7,0,0,M S,Brentford,0,1.300419533,3.751063989,1.778751191
9683,Mads Bech Sørensen,4,13,0,0,0,0,0,0,0,0,S,Brentford,0,0,0.0145398,0.0145398
9685,Mads Roerslev,20,1089,0,0.393490791,0,1.845926058,3,8,0,0,D S,Brentford,0,0.393490791,2.639313882,1.452640237
9686,Halil Dervisoglu,1,5,0,0.0668924,0,0,2,0,0,0,S,Brentford,0,0.0668924,0.0668924,0
9689,Albert Sambi Lokonga,15,732,0,0.130704552,0,0.0456785,2,2,2,0,M S,"Arsenal,Crystal Palace",0,0.130704552,0.748029349,0.600032194
9710,Armel Bella Kotchap,24,1890,0,1.270264147,2,1.46308865,14,6,4,0,D,Southampton,0,1.270264147,4.837567955,3.897225533
9733,Nathan Collins,26,1788,0,0.12071228,0,0.074632898,3,2,2,1,D S,Wolverhampton Wanderers,0,0.12071228,3.111562535,3.036929935
9734,Enock Mwepu,6,205,0,0.076670401,1,0.452264195,2,3,0,0,F M S,Brighton,0,0.076670401,1.03319422,0.653810179
9740,José Sá,36,3240,0,0,0,0,0,0,2,0,GK,Wolverhampton Wanderers,0,0,1.553518858,1.553518858
9741,Chem Campbell,5,55,0,0.0622584,0,0,2,0,0,0,S,Wolverhampton Wanderers,0,0.0622584,0.072272398,0.0300199
9912,Cameron Archer,6,31,0,0,0,0,0,0,0,0,S,Aston Villa,0,0,0,0
9914,Shandon Baptiste,23,568,0,0.18456924,1,1.079018967,4,10,1,1,M S,Brentford,0,0.18456924,1.527440835,0.88938367
10036,Jeremy Sarmiento,9,156,0,0.2745007,1,0.200813994,5,2,1,0,M S,Brighton,0,0.2745007,1.288041802,0.812727191
10072,Samuel Edozie,17,540,0,1.08509692,0,0.316554751,8,8,0,0,F M S,Southampton,0,1.08509692,2.746216761,1.462053498
10140,Hugo Bueno,21,1320,0,0.112454399,1,1.070818242,4,15,1,0,D S,Wolverhampton Wanderers,0,0.112454399,2.260018544,1.599627951
10168,Lewis Brunt,1,21,0,0,0,0,0,0,0,0,S,Leicester,0,0,0,0
10216,Lewis Hall,9,669,0,0.962137265,0,2.483380403,11,15,1,0,D M S,Chelsea,0,0.962137265,4.236596934,2.147842143
10291,Vitalii Mykolenko,34,2651,0,0.695469915,0,1.039250616,10,18,4,0,D S,Everton,0,0.695469915,5.121129205,3.666464917
10292,Nathan Patterson,19,1272,0,0.827538598,0,0.71272937,8,6,3,0,D S,Everton,0,0.827538598,3.072567292,2.221582919
10348,Omari Hutchinson,1,20,0,0,0,0,0,0,0,0,S,Chelsea,0,0,0.0599267,0.0599267
10453,Odeluga Offiah,2,17,0,0,0,0,0,0,0,0,S,Brighton,0,0,0.080177538,0.080177538
10579,Matthew Craig,1,11,0,0,0,0,0,0,0,0,S,Tottenham,0,0,0,0
10698,Malcolm Ebiowei,3,26,0,0,0,0,0,0,0,0,S,Crystal Palace,0,0,0.0385116,0.0385116
10718,Jay Stansfield,3,85,0,0.173016995,0,0.058965001,2,1,0,0,M S,Fulham,0,0.173016995,0.231981993,0
10719,Luke Harris,3,6,0,0,0,0,0,0,0,0,S,Fulham,0,0,0.087823696,0.087823696
10740,Jordan Zemura,19,1465,0,0.346290991,1,2.142392614,4,18,1,0,D M S,Bournemouth,0,0.346290991,3.513513622,1.20881701
10742,Ben Pearson,7,285,0,0.056507999,0,0,2,0,1,0,M S,Bournemouth,0,0.056507999,0.189269103,0.132760901
10745,Emiliano Marcondes,1,6,0,0,0,0,0,0,0,0,S,Bournemouth,0,0,0,0
10749,Siriki Dembélé,6,93,0,0.107763501,0,0.260487005,2,4,0,0,S,Bournemouth,0,0.107763501,0.403281398,0.163752098
10752,Darko Gyabi,1,5,0,0.065370701,0,0,1,0,0,0,S,Leeds,0,0.065370701,0.065370701,0
10753,Connor Ronan,1,1,0,0,0,0,0,0,0,0,S,Wolverhampton Wanderers,0,0,0,0
10755,Joseph Hodge,6,162,0,0.232397288,0,0.0711172,2,1,1,0,M S,Wolverhampton Wanderers,0,0.232397288,0.409674488,0.243970886
10757,Scott McKenna,20,1568,0,0.0726305,0,0.856797483,2,8,4,0,D S,Nottingham Forest,0,0.0726305,3.309428297,2.50034951
10758,Harry Toffolo,19,922,0,0.218276795,0,0.490984201,6,5,2,0,D M S,Nottingham Forest,0,0.218276795,2.412663601,1.946195995
10761,Alex Mighten,1,5,0,0,0,0,0,0,0,0,S,Nottingham Forest,0,0,0,0
10764,Djed Spence,4,4,0,0.114108004,0,0,1,0,0,0,S,Tottenham,0,0.114108004,0.114108004,0
10765,Gavin Bazunu,32,2880,0,0,0,0.042837601,0,1,0,0,GK,Southampton,0,0,3.418289185,3.375451185
10803,Tyrell Malacia,22,1376,0,0.168058999,0,0.747232486,5,9,6,0,D S,Manchester United,0,0.168058999,6.350732692,5.691335782
10805,Levi Colwill,17,1213,0,1.583046379,2,0.609875681,8,7,1,0,D S,Brighton,0,1.583046379,5.231132448,4.788313199
10807,Jan Paul van Hecke,8,288,0,0.553848982,0,0,2,0,2,0,D S,Brighton,0,0.553848982,0.298871804,0.279593404
10808,Daniel Iversen,12,1080,0,0,0,0,0,0,0,0,GK,Leicester,0,0,1.564712491,1.564712491
10809,Keane Lewis-Potter,10,307,0,0.677509682,1,1.429301806,7,5,0,0,F S,Brentford,0,0.677509682,1.1727797,0.048700999
10845,Flynn Downes,21,738,0,0.324122623,0,0.050744284,4,2,2,0,M S,West Ham,0,0.324122623,1.104828192,0.853048781
10847,Rico Lewis,14,904,0,0.200317582,0,1.379109165,5,11,1,0,D M S,Manchester City,0,0.200317582,6.514686882,5.57196942
10865,Jamal Lowe,2,9,0,0,0,0,0,0,0,0,S,Bournemouth,0,0,0,0
10997,Bobby Clark,1,5,0,0,0,0,0,0,0,0,S,Liverpool,0,0,0,0
11003,Ryan Yates,26,1842,0,1.742026172,2,1.061764404,26,7,5,0,M S,Nottingham Forest,0,1.742026172,3.504955396,1.538816066
11005,Joseph Whitworth,2,180,0,0,0,0,0,0,0,0,GK,Crystal Palace,0,0,0,0
11034,Owen Bevan,1,6,0,0,0,0,0,0,0,0,S,Bournemouth,0,0,0,0
11035,Marquinhos,1,1,0,0,0,0,0,0,0,0,S,Arsenal,0,0,0,0
11078,Juan Larios,5,144,0,0,0,0,0,0,0,0,D S,Southampton,0,0,0.078345999,0.078345999
11132,Ethan Nwaneri,1,1,0,0,0,0,0,0,0,0,S,Arsenal,0,0,0,0
11174,Kobbie Mainoo,1,7,0,0,0,0,0,0,0,0,S,Manchester United,0,0,0.166627005,0.166627005
11193,Andrew Moran,1,9,0,0,0,0,0,0,0,0,S,Brighton,0,0,0.075463802,0.075463802
11208,Mateo Joseph,3,23,0,0.073694803,0,0,1,0,0,0,S,Leeds,0,0.073694803,0,0
11231,Ben Doak,2,20,0,0,0,0,0,0,0,0,S,Liverpool,0,0,0,0
11232,Thomas Cannon,2,15,0,0.0505074,0,0.070813604,1,1,0,0,S,Everton,0,0.0505074,0.0505074,0
11233,Dexter Lembikisa,1,20,0,0,0,0,0,0,0,0,S,Wolverhampton Wanderers,0,0,0.0149248,0.0149248
11242,Divin Mubama,3,30,0,0,0,0.059165474,0,1,0,0,S,West Ham,0,0,0.396271493,0.337106019
11268,David Ozoh,1,1,0,0,0,0,0,0,0,0,S,Crystal Palace,0,0,0,0
11269,Jack Hinshelwood,1,1,0,0,0,0,0,0,0,0,S,Brighton,0,0,0,0
11284,Gustavo Scarpa,6,173,0,0.207869872,0,0.027849,7,1,1,0,M S,Nottingham Forest,0,0.207869872,0.497191004,0.298376299
11295,David Datro Fofana,3,65,0,0.326112688,0,0.08742763,3,3,0,0,F S,Chelsea,0,0.326112688,0.385373517,0
11298,Mislav Orsic,1,3,0,0,0,0,0,0,0,0,S,Southampton,0,0,0,0
11305,Mykhailo Mudryk,15,654,0,1.904486768,2,0.728204176,14,10,1,0,F M S,Chelsea,0,1.904486768,3.89148096,1.97014514
11356,Enzo Fernández,18,1559,0,0.617892225,2,2.130547069,20,20,3,0,M,Chelsea,0,0.617892225,8.815587457,7.622973386
11359,James Bree,5,373,0,0.014379559,0,0.178231996,1,4,1,0,D S,Southampton,0,0.014379559,0.397350881,0.230254915
11360,Paul Onuachu,11,390,0,0.935112497,0,0.320010711,11,4,0,0,F S,Southampton,0,0.935112497,1.347915385,0.100983996
11361,Daniel Bentley,2,180,0,0,0,0,0,0,0,0,GK,Wolverhampton Wanderers,0,0,0.058482245,0.058482245
11366,Jhon Durán,12,103,0,0.751296014,0,0.052535001,7,1,1,0,S,Aston Villa,0,0.751296014,0.2932616,0.0882194
11367,Victor Kristiansen,12,902,0,0.118203901,1,0.666626811,3,7,2,0,D S,Leicester,0,0.118203901,2.820951544,2.471750699
11378,Máximo Perrone,1,17,0,0,0,0,0,0,0,0,S,Manchester City,0,0,0,0
11385,Yasin Ayari,3,59,0,0.0128233,0,0.238098018,1,2,0,0,M S,Brighton,0,0.0128233,0.336257018,0.226913005
11386,Lewis Miley,1,10,0,0.064004943,0,0,1,0,0,0,S,Newcastle United,0,0.064004943,0.064004943,0
11486,Illia Zabarnyi,5,290,0,0,0,0,0,0,0,0,D S,Bournemouth,0,0,0.631728046,0.631728046
11509,George Abbott,1,1,0,0,0,0,0,0,0,0,S,Tottenham,0,0,0,0
11544,Cameron Peupion,1,1,0,0.053613421,0,0,1,0,0,0,S,Brighton,0,0.053613421,0,0
11582,Kamari Doyle,1,1,0,0,0,0,0,0,0,0,S,Southampton,0,0,0,0
11583,Dominic Ballard,2,17,0,0,0,0,0,0,0,0,S,Southampton,0,0,0,0
11594,Shea Charles,1,26,0,0,0,0,0,0,0,0,S,Manchester City,0,0,0.129426509,0.129426509
11618,Samuel Amo-Ameyaw,1,1,0,0,0,0.025053939,0,1,0,0,S,Southampton,0,0,0.025053939,0.025053939
3300,Christopher Nkunku,25,1897,16,16.29089914,4,4.902977262,74,38,4,0,F M S,RasenBallsport Leipzig,13,13.25986534,19.3225173,4.799339268
6098,Niclas Füllkrug,28,2482,16,13.43015666,5,3.750499668,80,33,4,0,F,Werder Bremen,11,9.641273577,15.17912463,4.494084726
5266,Vincenzo Grifo,33,2461,15,11.61856944,5,6.470908637,66,55,2,0,F M S,Freiburg,8,5.556354703,12.24015717,6.598483877
5743,Randal Kolo Muani,32,2671,15,14.64113382,11,7.074136345,77,41,4,1,F M S,Eintracht Frankfurt,13,13.12574486,21.19837168,3.378522824
993,Serge Gnabry,34,1950,14,11.54934507,5,5.648855604,82,36,0,0,F M S,Bayern Munich,13,10.79156905,24.27470107,10.33514731
5992,Marcus Thuram,30,2524,13,16.9233966,6,3.983339882,91,29,3,0,F S,Borussia M.Gladbach,13,16.9233966,22.03937479,4.194450257
320,Jonas Hofmann,31,2703,12,7.324288273,9,11.07468203,45,99,2,0,M S,Borussia M.Gladbach,12,6.566511253,18.3880783,7.284908747
956,Andrej Kramaric,32,2413,12,12.6551379,3,1.690365105,63,31,3,0,F M S,Hoffenheim,8,8.108478621,16.09446265,8.000660604
4329,Marvin Ducksch,34,2888,12,10.89067104,6,5.117673247,94,51,3,0,F M,Werder Bremen,12,10.13289405,16.19248654,3.878561289
8418,Jamal Musiala,33,2234,12,9.345948886,10,7.170549069,66,52,1,0,M S,Bayern Munich,12,9.345948886,27.62527047,15.35755755
3738,Serhou Guirassy,22,1665,11,11.95694568,0,1.357606735,49,18,2,1,F S,VfB Stuttgart,9,10.44139205,12.25079557,2.316678822
5706,Dodi Lukebakio,32,2417,11,8.961335312,3,4.295584135,64,28,8,0,F M S,Hertha Berlin,6,5.172451975,9.813450296,2.604210518
7879,Marius Bülter,33,2619,11,8.998790411,1,4.248066739,68,37,5,0,F M S,Schalke 04,7,5.967683053,12.15662797,2.731130958
7882,Sheraldo Becker,34,2638,11,5.706978755,7,5.149274219,67,43,4,0,F M S,Union Berlin,11,5.706978755,12.62620838,2.665690114
